female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	52	46000	58	0	0	1	0	40	1	0	1
0	1	0	52	70000	43	0	0	1	0	40	0	0	1
1	1	0	52	90000	42	0	0	1	0	40	0	0	1
0	0	0	51	27200	40	0	1	0	0	75	1	0	1
0	1	0	52	70000	43	0	0	0	1	40	0	0	1
0	1	0	52	300000	61	0	1	0	0	50	0	0	1
0	1	0	52	60000	38	0	1	0	0	60	0	0	1
1	1	0	52	104000	30	0	0	1	0	40	1	0	1
0	1	0	52	56000	43	0	0	0	1	70	1	0	1
1	1	0	52	45000	42	0	0	0	1	40	1	0	1
1	0	0	52	92500	40	0	0	1	0	40	1	0	1
0	1	0	52	80000	44	0	0	1	0	55	0	0	1
0	1	0	52	65000	35	0	1	0	0	40	0	0	1
1	1	0	52	82000	31	0	0	0	1	45	0	0	1
0	1	0	52	70000	31	1	0	0	0	40	0	0	1
0	0	0	52	60000	47	0	0	0	1	40	0	0	1
0	1	0	52	196000	36	0	0	1	0	40	0	0	1
1	1	0	52	28000	36	0	0	1	0	40	0	0	1
1	1	0	52	58900	50	0	0	0	1	40	1	0	1
0	1	0	52	110000	50	0	0	0	1	65	0	0	1
1	1	0	52	53988	52	0	0	1	0	55	1	0	1
0	0	1	52	45000	47	0	1	0	0	40	1	0	1
1	1	0	52	30000	55	0	1	0	0	40	1	0	1
0	1	0	52	40000	58	0	1	0	0	40	1	0	1
1	0	0	52	30000	60	1	0	0	0	35	1	0	1
1	0	1	52	50000	30	0	1	0	0	50	0	1	1
1	0	1	52	15400	50	0	0	1	0	37	0	1	1
0	1	0	52	58000	46	1	0	0	0	40	0	0	1
0	1	0	50	175000	36	0	0	1	0	65	0	0	1
0	0	0	52	60000	49	1	0	0	0	55	0	0	1
0	1	0	52	60000	35	1	0	0	0	40	0	0	1
1	1	0	52	30000	57	1	0	0	0	40	0	0	1
0	1	0	52	30000	27	1	0	0	0	46	0	0	1
0	1	0	52	85000	64	0	1	0	0	55	0	0	1
0	1	0	52	50000	27	0	1	0	0	45	0	0	1
0	1	0	52	150000	49	0	1	0	0	38	0	0	1
0	1	0	52	84000	38	0	1	0	0	50	0	0	1
0	1	0	52	47000	51	0	1	0	0	55	1	0	1
0	1	0	52	100000	46	0	0	1	0	55	0	0	1
0	0	1	52	58000	42	1	0	0	0	50	0	0	1
1	0	0	52	48000	50	0	1	0	0	40	0	0	1
1	1	0	52	68400	37	0	0	1	0	40	1	0	1
0	1	0	52	91000	41	0	0	0	1	45	1	0	1
0	1	0	52	60000	33	0	0	1	0	50	0	0	1
1	1	0	49	49000	33	0	0	0	1	40	0	0	1
0	0	1	52	88000	24	0	1	0	0	40	1	0	1
1	0	1	52	29120	40	1	0	0	0	40	1	0	1
0	1	0	52	40000	25	1	0	0	0	50	0	0	1
1	1	0	52	60000	26	1	0	0	0	40	0	0	1
1	1	0	52	50000	35	0	0	1	0	40	0	0	1
0	1	0	52	60002	37	0	0	1	0	55	0	0	1
0	1	0	52	148000	39	0	0	0	1	48	1	0	1
1	1	0	52	32000	35	0	0	1	0	48	1	0	1
0	1	0	52	113000	44	0	0	1	0	40	0	0	1
0	1	0	52	50000	62	0	0	1	0	40	0	0	1
1	1	0	52	50000	59	0	0	0	1	40	0	0	1
1	1	0	52	59000	54	0	0	0	1	40	1	0	1
