female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	52	20000	36	0	1	0	0	40	1	0	53
0	1	0	52	120000	33	0	0	0	1	40	1	0	53
1	1	0	52	130000	27	0	0	0	1	40	1	0	53
0	0	1	52	150000	46	0	0	0	1	50	0	0	53
1	0	0	52	80000	31	0	0	1	0	45	0	0	53
0	1	0	52	32000	31	0	0	1	0	39	0	0	53
0	0	1	52	75000	27	0	0	1	0	40	0	0	53
0	0	0	52	45000	55	0	1	0	0	40	1	1	53
0	1	0	52	108344	54	0	0	0	1	40	0	0	53
0	0	0	52	18000	53	1	0	0	0	40	1	0	53
0	1	0	52	54000	41	0	1	0	0	40	0	0	53
1	1	0	52	49000	38	1	0	0	0	40	0	0	53
0	1	0	52	200000	42	0	0	0	1	50	1	0	53
1	1	0	52	75000	37	0	0	0	1	50	1	0	53
0	0	1	52	12000	38	0	1	0	0	40	1	0	53
1	1	0	52	135000	52	0	0	0	1	50	0	0	53
0	1	0	52	150000	53	0	0	0	1	50	0	0	53
0	1	0	52	220000	38	0	0	1	0	40	0	0	53
1	1	0	52	250000	40	0	0	0	1	40	0	0	53
0	1	0	52	100000	30	1	0	0	0	45	0	0	53
1	1	0	48	26000	49	1	0	0	0	40	0	0	53
0	1	0	52	129000	54	0	1	0	0	45	0	0	53
0	0	1	52	140000	32	0	0	0	1	60	1	0	53
0	1	0	52	51726	34	0	1	0	0	40	1	0	53
1	1	0	52	41000	29	0	0	1	0	40	0	0	53
0	1	0	52	267000	43	0	0	1	0	40	0	0	53
0	1	0	52	130000	41	0	0	1	0	50	0	0	53
0	0	1	52	57000	43	0	0	0	1	40	1	0	53
0	1	0	52	79579	42	0	0	1	0	40	0	0	53
1	1	0	52	200000	48	0	0	0	1	65	1	0	53
0	1	0	52	150000	47	0	0	0	1	65	1	0	53
1	1	0	52	130146	53	0	0	1	0	50	0	0	53
0	0	0	52	34000	42	0	0	0	0	40	0	1	53
0	1	0	52	75000	46	0	0	1	0	40	1	0	53
0	1	0	52	70000	63	0	1	0	0	40	0	0	53
0	1	0	52	252000	33	0	0	1	0	45	0	0	53
0	1	0	52	89800	30	0	0	0	1	43	0	0	53
1	0	1	52	78600	29	0	0	1	0	40	0	0	53
1	0	1	52	40000	27	0	0	1	0	40	0	0	53
0	0	1	52	46800	28	1	0	0	0	40	0	1	53
1	0	1	52	39000	30	1	0	0	0	40	0	0	53
1	1	0	52	56000	30	0	0	0	1	45	0	0	53
0	1	0	52	62000	31	0	0	1	0	40	0	0	53
0	0	1	52	87000	31	0	0	0	1	60	0	0	53
0	0	0	52	69000	60	0	0	1	0	40	0	0	53
0	1	0	52	100000	48	0	0	0	1	50	0	0	53
1	1	0	52	75000	47	0	0	0	1	55	0	0	53
0	0	1	52	120000	25	0	0	1	0	40	1	0	53
0	1	0	52	100000	28	0	0	0	1	40	1	0	53
0	1	0	52	74000	28	0	1	0	0	65	0	0	53
1	1	0	52	61500	24	0	1	0	0	45	0	0	53
