female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
0	1	0	52	55000	29	0	1	0	0	56	0	0	50
1	1	0	52	87000	29	0	0	0	1	40	0	0	50
1	1	0	52	40000	63	1	0	0	0	40	0	0	50
1	1	0	52	50000	45	1	0	0	0	40	0	0	50
0	1	0	52	50000	46	1	0	0	0	40	0	0	50
0	1	0	52	80000	54	1	0	0	0	40	0	0	50
1	1	0	52	56000	55	0	0	0	1	40	0	0	50
1	1	0	52	40000	59	1	0	0	0	40	0	0	50
0	1	0	52	150000	61	0	0	0	1	50	0	0	50
0	0	1	52	25000	24	0	0	1	0	35	0	0	50
1	1	0	52	55000	53	1	0	0	0	40	0	0	50
0	1	0	52	131000	55	1	0	0	0	52	0	0	50
0	1	0	48	100000	44	0	0	0	0	35	0	0	50
1	1	0	52	48000	40	0	0	1	0	40	0	0	50
1	1	0	52	45000	44	0	1	0	0	45	0	0	50
0	1	0	51	30000	28	1	0	0	0	70	0	0	50
0	1	0	52	52002	41	1	0	0	0	40	0	0	50
1	1	0	52	33000	40	1	0	0	0	40	0	0	50
0	1	0	52	78500	45	0	0	1	0	55	0	0	50
